epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1620669153789,2021-05-10T19:52:33.789,38.450,-0.263,-0.491,-0.842
1620669153799,2021-05-10T19:52:33.799,38.460,-0.229,-0.445,-0.889
1620669153809,2021-05-10T19:52:33.809,38.470,-0.246,-0.442,-0.832
1620669153819,2021-05-10T19:52:33.819,38.480,-0.224,-0.458,-0.771
1620669153829,2021-05-10T19:52:33.829,38.490,-0.239,-0.478,-0.957
1620669153839,2021-05-10T19:52:33.839,38.500,-0.234,-0.505,-0.895
1620669153849,2021-05-10T19:52:33.849,38.510,-0.275,-0.501,-0.864
1620669153859,2021-05-10T19:52:33.859,38.520,-0.275,-0.585,-0.798
1620669153869,2021-05-10T19:52:33.869,38.530,-0.260,-0.617,-0.749
1620669153879,2021-05-10T19:52:33.879,38.540,-0.256,-0.554,-0.809
1620669153889,2021-05-10T19:52:33.889,38.550,-0.246,-0.548,-0.827
1620669153899,2021-05-10T19:52:33.899,38.560,-0.249,-0.521,-0.839
1620669153909,2021-05-10T19:52:33.909,38.570,-0.238,-0.498,-0.864
1620669153919,2021-05-10T19:52:33.919,38.580,-0.252,-0.496,-0.862
1620669153929,2021-05-10T19:52:33.929,38.590,-0.260,-0.526,-0.849
1620669153939,2021-05-10T19:52:33.939,38.600,-0.260,-0.552,-0.859
1620669153949,2021-05-10T19:52:33.949,38.610,-0.272,-0.530,-0.871
1620669153959,2021-05-10T19:52:33.959,38.620,-0.274,-0.510,-0.874
1620669153969,2021-05-10T19:52:33.969,38.630,-0.291,-0.501,-0.866
1620669153979,2021-05-10T19:52:33.979,38.640,-0.292,-0.502,-0.870
1620669153989,2021-05-10T19:52:33.989,38.650,-0.272,-0.502,-0.884
1620669153999,2021-05-10T19:52:33.999,38.660,-0.264,-0.491,-0.894
1620669154009,2021-05-10T19:52:34.009,38.670,-0.272,-0.479,-0.892
1620669154019,2021-05-10T19:52:34.019,38.680,-0.256,-0.488,-0.878
1620669154029,2021-05-10T19:52:34.029,38.690,-0.250,-0.500,-0.861
1620669154039,2021-05-10T19:52:34.039,38.700,-0.259,-0.504,-0.842
1620669154049,2021-05-10T19:52:34.049,38.710,-0.264,-0.497,-0.837
1620669154059,2021-05-10T19:52:34.059,38.720,-0.271,-0.495,-0.841
1620669154069,2021-05-10T19:52:34.069,38.730,-0.285,-0.501,-0.833
1620669154079,2021-05-10T19:52:34.079,38.740,-0.299,-0.501,-0.829
1620669154089,2021-05-10T19:52:34.089,38.750,-0.300,-0.498,-0.837
1620669154099,2021-05-10T19:52:34.099,38.760,-0.286,-0.497,-0.841
1620669154109,2021-05-10T19:52:34.109,38.770,-0.297,-0.490,-0.840
1620669154119,2021-05-10T19:52:34.119,38.780,-0.312,-0.488,-0.842
1620669154129,2021-05-10T19:52:34.129,38.790,-0.309,-0.488,-0.853
1620669154139,2021-05-10T19:52:34.139,38.800,-0.295,-0.489,-0.852
1620669154149,2021-05-10T19:52:34.149,38.810,-0.289,-0.485,-0.855
1620669154159,2021-05-10T19:52:34.159,38.820,-0.287,-0.492,-0.854
1620669154169,2021-05-10T19:52:34.169,38.830,-0.284,-0.499,-0.850
1620669154179,2021-05-10T19:52:34.179,38.840,-0.281,-0.496,-0.855
1620669154189,2021-05-10T19:52:34.189,38.850,-0.278,-0.500,-0.856
1620669154199,2021-05-10T19:52:34.199,38.860,-0.289,-0.498,-0.846
1620669154209,2021-05-10T19:52:34.209,38.870,-0.293,-0.494,-0.845
1620669154219,2021-05-10T19:52:34.219,38.880,-0.293,-0.500,-0.844
1620669154229,2021-05-10T19:52:34.229,38.890,-0.294,-0.502,-0.831
1620669154239,2021-05-10T19:52:34.239,38.900,-0.296,-0.504,-0.840
1620669154249,2021-05-10T19:52:34.249,38.910,-0.296,-0.506,-0.847
1620669154259,2021-05-10T19:52:34.259,38.920,-0.287,-0.507,-0.852
1620669154269,2021-05-10T19:52:34.269,38.930,-0.286,-0.496,-0.854
1620669154279,2021-05-10T19:52:34.279,38.940,-0.295,-0.495,-0.846
1620669154289,2021-05-10T19:52:34.289,38.950,-0.307,-0.496,-0.842
1620669154299,2021-05-10T19:52:34.299,38.960,-0.313,-0.494,-0.837
1620669154309,2021-05-10T19:52:34.309,38.970,-0.301,-0.503,-0.837
1620669154319,2021-05-10T19:52:34.319,38.980,-0.288,-0.509,-0.844
1620669154329,2021-05-10T19:52:34.329,38.990,-0.282,-0.509,-0.842
1620669154339,2021-05-10T19:52:34.339,39.000,-0.286,-0.506,-0.825
1620669154349,2021-05-10T19:52:34.349,39.010,-0.297,-0.501,-0.818
1620669154359,2021-05-10T19:52:34.359,39.020,-0.301,-0.496,-0.831
1620669154369,2021-05-10T19:52:34.369,39.030,-0.300,-0.494,-0.849
1620669154379,2021-05-10T19:52:34.379,39.040,-0.302,-0.492,-0.840
1620669154389,2021-05-10T19:52:34.389,39.050,-0.307,-0.486,-0.837
1620669154399,2021-05-10T19:52:34.399,39.060,-0.314,-0.488,-0.829
1620669154409,2021-05-10T19:52:34.409,39.070,-0.298,-0.497,-0.833
1620669154419,2021-05-10T19:52:34.419,39.080,-0.301,-0.511,-0.829
1620669154429,2021-05-10T19:52:34.429,39.090,-0.329,-0.521,-0.832
1620669154439,2021-05-10T19:52:34.439,39.100,-0.325,-0.523,-0.829
1620669154449,2021-05-10T19:52:34.449,39.110,-0.321,-0.521,-0.832
1620669154459,2021-05-10T19:52:34.459,39.120,-0.320,-0.523,-0.830
1620669154469,2021-05-10T19:52:34.469,39.130,-0.312,-0.525,-0.824
1620669154479,2021-05-10T19:52:34.479,39.140,-0.312,-0.528,-0.818
1620669154489,2021-05-10T19:52:34.489,39.150,-0.328,-0.526,-0.811
1620669154499,2021-05-10T19:52:34.499,39.160,-0.357,-0.517,-0.825
1620669154509,2021-05-10T19:52:34.509,39.170,-0.353,-0.512,-0.861
1620669154519,2021-05-10T19:52:34.519,39.180,-0.332,-0.524,-0.863
1620669154529,2021-05-10T19:52:34.529,39.190,-0.346,-0.533,-0.824
1620669154539,2021-05-10T19:52:34.539,39.200,-0.364,-0.526,-0.801
1620669154549,2021-05-10T19:52:34.549,39.210,-0.356,-0.522,-0.798
1620669154559,2021-05-10T19:52:34.559,39.220,-0.354,-0.526,-0.794
1620669154569,2021-05-10T19:52:34.569,39.230,-0.344,-0.541,-0.768
1620669154579,2021-05-10T19:52:34.579,39.240,-0.328,-0.554,-0.752
1620669154589,2021-05-10T19:52:34.589,39.250,-0.305,-0.557,-0.747
1620669154599,2021-05-10T19:52:34.599,39.260,-0.272,-0.555,-0.718
1620669154609,2021-05-10T19:52:34.609,39.270,-0.275,-0.553,-0.709
1620669154619,2021-05-10T19:52:34.619,39.280,-0.308,-0.543,-0.716
1620669154629,2021-05-10T19:52:34.629,39.290,-0.333,-0.514,-0.764
1620669154639,2021-05-10T19:52:34.639,39.300,-0.358,-0.499,-0.818
1620669154649,2021-05-10T19:52:34.649,39.310,-0.360,-0.496,-0.832
1620669154659,2021-05-10T19:52:34.659,39.320,-0.340,-0.506,-0.827
1620669154669,2021-05-10T19:52:34.669,39.330,-0.309,-0.491,-0.831
1620669154679,2021-05-10T19:52:34.679,39.340,-0.294,-0.466,-0.841
1620669154689,2021-05-10T19:52:34.689,39.350,-0.303,-0.463,-0.855
1620669154699,2021-05-10T19:52:34.699,39.360,-0.332,-0.472,-0.877
1620669154709,2021-05-10T19:52:34.709,39.370,-0.399,-0.479,-0.891
1620669154719,2021-05-10T19:52:34.719,39.380,-0.477,-0.486,-0.881
1620669154729,2021-05-10T19:52:34.729,39.390,-0.481,-0.474,-0.866
1620669154739,2021-05-10T19:52:34.739,39.400,-0.460,-0.466,-0.877
1620669154749,2021-05-10T19:52:34.749,39.410,-0.458,-0.459,-0.882
1620669154759,2021-05-10T19:52:34.759,39.420,-0.471,-0.439,-0.881
1620669154769,2021-05-10T19:52:34.769,39.430,-0.484,-0.401,-0.887
1620669154779,2021-05-10T19:52:34.779,39.440,-0.471,-0.372,-0.882
1620669154789,2021-05-10T19:52:34.789,39.450,-0.446,-0.344,-0.878
1620669154799,2021-05-10T19:52:34.799,39.460,-0.419,-0.348,-0.883
1620669154809,2021-05-10T19:52:34.809,39.470,-0.375,-0.398,-0.868
1620669154819,2021-05-10T19:52:34.819,39.480,-0.398,-0.465,-0.809
1620669154829,2021-05-10T19:52:34.829,39.490,-0.503,-0.477,-0.716
1620669154839,2021-05-10T19:52:34.839,39.500,-0.571,-0.420,-0.660
1620669154849,2021-05-10T19:52:34.849,39.510,-0.618,-0.395,-0.660
1620669154859,2021-05-10T19:52:34.859,39.520,-0.583,-0.353,-0.669
1620669154869,2021-05-10T19:52:34.869,39.530,-0.515,-0.349,-0.689
1620669154879,2021-05-10T19:52:34.879,39.540,-0.490,-0.399,-0.664
1620669154889,2021-05-10T19:52:34.889,39.550,-0.419,-0.438,-0.645
1620669154899,2021-05-10T19:52:34.899,39.560,-0.316,-0.521,-0.616
1620669154909,2021-05-10T19:52:34.909,39.570,-0.211,-0.575,-0.574
1620669154919,2021-05-10T19:52:34.919,39.580,-0.169,-0.638,-0.545
1620669154929,2021-05-10T19:52:34.929,39.590,-0.114,-0.725,-0.552
1620669154939,2021-05-10T19:52:34.939,39.600,-0.106,-0.817,-0.674
1620669154949,2021-05-10T19:52:34.949,39.610,-0.221,-0.864,-0.924
1620669154959,2021-05-10T19:52:34.959,39.620,-0.399,-0.788,-1.071
1620669154969,2021-05-10T19:52:34.969,39.630,-0.503,-0.714,-1.065
1620669154979,2021-05-10T19:52:34.979,39.640,-0.537,-0.655,-0.975
1620669154989,2021-05-10T19:52:34.989,39.650,-0.547,-0.579,-0.924
1620669154999,2021-05-10T19:52:34.999,39.660,-0.555,-0.520,-0.907
1620669155009,2021-05-10T19:52:35.009,39.670,-0.559,-0.482,-0.866
1620669155019,2021-05-10T19:52:35.019,39.680,-0.513,-0.468,-0.870
1620669155029,2021-05-10T19:52:35.029,39.690,-0.429,-0.461,-0.869
1620669155039,2021-05-10T19:52:35.039,39.700,-0.340,-0.465,-0.803
1620669155049,2021-05-10T19:52:35.049,39.710,-0.289,-0.424,-0.696
1620669155059,2021-05-10T19:52:35.059,39.720,-0.289,-0.366,-0.617
1620669155069,2021-05-10T19:52:35.069,39.730,-0.371,-0.311,-0.623
1620669155079,2021-05-10T19:52:35.079,39.740,-0.498,-0.270,-0.667
1620669155089,2021-05-10T19:52:35.089,39.750,-0.552,-0.230,-0.750
1620669155099,2021-05-10T19:52:35.099,39.760,-0.548,-0.243,-0.791
1620669155109,2021-05-10T19:52:35.109,39.770,-0.461,-0.239,-0.809
1620669155119,2021-05-10T19:52:35.119,39.780,-0.419,-0.237,-0.822
1620669155129,2021-05-10T19:52:35.129,39.790,-0.379,-0.222,-0.853
1620669155139,2021-05-10T19:52:35.139,39.800,-0.373,-0.229,-0.917
1620669155149,2021-05-10T19:52:35.149,39.810,-0.373,-0.231,-0.991
1620669155159,2021-05-10T19:52:35.159,39.820,-0.391,-0.243,-1.017
1620669155169,2021-05-10T19:52:35.169,39.830,-0.391,-0.256,-1.004
1620669155179,2021-05-10T19:52:35.179,39.840,-0.395,-0.264,-1.001
1620669155189,2021-05-10T19:52:35.189,39.850,-0.382,-0.277,-1.026
1620669155199,2021-05-10T19:52:35.199,39.860,-0.378,-0.282,-1.026
1620669155209,2021-05-10T19:52:35.209,39.870,-0.357,-0.281,-1.000
1620669155219,2021-05-10T19:52:35.219,39.880,-0.331,-0.301,-0.967
1620669155229,2021-05-10T19:52:35.229,39.890,-0.312,-0.333,-0.960
1620669155239,2021-05-10T19:52:35.239,39.900,-0.271,-0.383,-0.965
1620669155249,2021-05-10T19:52:35.249,39.910,-0.258,-0.450,-0.965
1620669155259,2021-05-10T19:52:35.259,39.920,-0.291,-0.493,-0.938
1620669155269,2021-05-10T19:52:35.269,39.930,-0.306,-0.506,-0.915
1620669155279,2021-05-10T19:52:35.279,39.940,-0.297,-0.511,-0.914
1620669155289,2021-05-10T19:52:35.289,39.950,-0.264,-0.517,-0.928
1620669155299,2021-05-10T19:52:35.299,39.960,-0.229,-0.512,-0.910
1620669155309,2021-05-10T19:52:35.309,39.970,-0.225,-0.491,-0.896
1620669155319,2021-05-10T19:52:35.319,39.980,-0.249,-0.458,-0.905
1620669155329,2021-05-10T19:52:35.329,39.990,-0.243,-0.434,-0.905
1620669155339,2021-05-10T19:52:35.339,40.000,-0.226,-0.425,-0.896
1620669155349,2021-05-10T19:52:35.349,40.010,-0.226,-0.419,-0.901
1620669155359,2021-05-10T19:52:35.359,40.020,-0.212,-0.426,-0.951
1620669155369,2021-05-10T19:52:35.369,40.030,-0.212,-0.441,-0.955
1620669155379,2021-05-10T19:52:35.379,40.040,-0.194,-0.451,-0.927
1620669155389,2021-05-10T19:52:35.389,40.050,-0.203,-0.439,-0.893
1620669155399,2021-05-10T19:52:35.399,40.060,-0.232,-0.426,-0.875
1620669155409,2021-05-10T19:52:35.409,40.070,-0.264,-0.419,-0.887
1620669155419,2021-05-10T19:52:35.419,40.080,-0.284,-0.420,-0.936
1620669155429,2021-05-10T19:52:35.429,40.090,-0.274,-0.437,-0.962
1620669155439,2021-05-10T19:52:35.439,40.100,-0.260,-0.434,-0.965
1620669155449,2021-05-10T19:52:35.449,40.110,-0.240,-0.392,-0.937
1620669155459,2021-05-10T19:52:35.459,40.120,-0.248,-0.365,-0.908
1620669155469,2021-05-10T19:52:35.469,40.130,-0.291,-0.387,-0.880
1620669155479,2021-05-10T19:52:35.479,40.140,-0.276,-0.345,-0.869
1620669155489,2021-05-10T19:52:35.489,40.150,-0.281,-0.354,-0.905
1620669155499,2021-05-10T19:52:35.499,40.160,-0.316,-0.350,-0.916
1620669155509,2021-05-10T19:52:35.509,40.170,-0.330,-0.340,-0.932
1620669155519,2021-05-10T19:52:35.519,40.180,-0.360,-0.332,-0.940
1620669155529,2021-05-10T19:52:35.529,40.190,-0.361,-0.323,-0.963
1620669155539,2021-05-10T19:52:35.539,40.200,-0.360,-0.314,-0.978
1620669155549,2021-05-10T19:52:35.549,40.210,-0.365,-0.320,-0.975
1620669155559,2021-05-10T19:52:35.559,40.220,-0.359,-0.322,-0.986
1620669155569,2021-05-10T19:52:35.569,40.230,-0.361,-0.315,-0.996
1620669155579,2021-05-10T19:52:35.579,40.240,-0.403,-0.310,-0.986
1620669155589,2021-05-10T19:52:35.589,40.250,-0.434,-0.311,-0.976
1620669155599,2021-05-10T19:52:35.599,40.260,-0.475,-0.326,-0.966
1620669155609,2021-05-10T19:52:35.609,40.270,-0.528,-0.367,-0.976
1620669155619,2021-05-10T19:52:35.619,40.280,-0.562,-0.412,-1.015
1620669155629,2021-05-10T19:52:35.629,40.290,-0.554,-0.429,-1.083
1620669155639,2021-05-10T19:52:35.639,40.300,-0.539,-0.438,-1.110
1620669155649,2021-05-10T19:52:35.649,40.310,-0.547,-0.457,-1.041
1620669155659,2021-05-10T19:52:35.659,40.320,-0.522,-0.437,-0.955
1620669155669,2021-05-10T19:52:35.669,40.330,-0.485,-0.423,-0.895
1620669155679,2021-05-10T19:52:35.679,40.340,-0.450,-0.401,-0.838
1620669155689,2021-05-10T19:52:35.689,40.350,-0.396,-0.412,-0.804
1620669155699,2021-05-10T19:52:35.699,40.360,-0.399,-0.470,-0.755
1620669155709,2021-05-10T19:52:35.709,40.370,-0.425,-0.445,-0.660
1620669155719,2021-05-10T19:52:35.719,40.380,-0.392,-0.409,-0.640
1620669155729,2021-05-10T19:52:35.729,40.390,-0.401,-0.404,-0.657
1620669155739,2021-05-10T19:52:35.739,40.400,-0.399,-0.375,-0.636
1620669155749,2021-05-10T19:52:35.749,40.410,-0.396,-0.382,-0.657
1620669155759,2021-05-10T19:52:35.759,40.420,-0.415,-0.386,-0.689
1620669155769,2021-05-10T19:52:35.769,40.430,-0.405,-0.392,-0.671
1620669155779,2021-05-10T19:52:35.779,40.440,-0.357,-0.427,-0.699
1620669155789,2021-05-10T19:52:35.789,40.450,-0.351,-0.479,-0.697
1620669155799,2021-05-10T19:52:35.799,40.460,-0.345,-0.482,-0.652
1620669155809,2021-05-10T19:52:35.809,40.470,-0.354,-0.520,-0.652
1620669155819,2021-05-10T19:52:35.819,40.480,-0.370,-0.544,-0.669
1620669155829,2021-05-10T19:52:35.829,40.490,-0.364,-0.526,-0.649
1620669155839,2021-05-10T19:52:35.839,40.500,-0.379,-0.525,-0.607
1620669155849,2021-05-10T19:52:35.849,40.510,-0.382,-0.508,-0.599
1620669155859,2021-05-10T19:52:35.859,40.520,-0.336,-0.481,-0.637
1620669155869,2021-05-10T19:52:35.869,40.530,-0.277,-0.493,-0.684
1620669155879,2021-05-10T19:52:35.879,40.540,-0.296,-0.501,-0.668
1620669155889,2021-05-10T19:52:35.889,40.550,-0.293,-0.526,-0.690
1620669155899,2021-05-10T19:52:35.899,40.560,-0.289,-0.551,-0.729
1620669155909,2021-05-10T19:52:35.909,40.570,-0.334,-0.555,-0.740
1620669155919,2021-05-10T19:52:35.919,40.580,-0.365,-0.540,-0.736
1620669155929,2021-05-10T19:52:35.929,40.590,-0.362,-0.513,-0.740
1620669155939,2021-05-10T19:52:35.939,40.600,-0.402,-0.494,-0.737
1620669155949,2021-05-10T19:52:35.949,40.610,-0.480,-0.471,-0.729
1620669155959,2021-05-10T19:52:35.959,40.620,-0.626,-0.435,-0.767
1620669155969,2021-05-10T19:52:35.969,40.630,-0.875,-0.425,-0.880
1620669155979,2021-05-10T19:52:35.979,40.640,-1.135,-0.446,-0.988
1620669155989,2021-05-10T19:52:35.989,40.650,-1.213,-0.463,-0.949
1620669155999,2021-05-10T19:52:35.999,40.660,-0.904,-0.485,-0.760
1620669156009,2021-05-10T19:52:36.009,40.670,-0.554,-0.493,-0.699
1620669156019,2021-05-10T19:52:36.019,40.680,-0.478,-0.507,-0.748
1620669156029,2021-05-10T19:52:36.029,40.690,-0.491,-0.511,-0.774
1620669156039,2021-05-10T19:52:36.039,40.700,-0.420,-0.481,-0.840
1620669156049,2021-05-10T19:52:36.049,40.710,-0.340,-0.474,-0.857
1620669156059,2021-05-10T19:52:36.059,40.720,-0.340,-0.526,-0.770
1620669156069,2021-05-10T19:52:36.069,40.730,-0.361,-0.533,-0.647
1620669156079,2021-05-10T19:52:36.079,40.740,-0.377,-0.518,-0.586
1620669156089,2021-05-10T19:52:36.089,40.750,-0.397,-0.529,-0.599
1620669156099,2021-05-10T19:52:36.099,40.760,-0.398,-0.532,-0.618
1620669156109,2021-05-10T19:52:36.109,40.770,-0.455,-0.536,-0.667
1620669156119,2021-05-10T19:52:36.119,40.780,-0.464,-0.500,-0.759
1620669156129,2021-05-10T19:52:36.129,40.790,-0.445,-0.479,-0.858
1620669156139,2021-05-10T19:52:36.139,40.800,-0.423,-0.479,-0.912
1620669156149,2021-05-10T19:52:36.149,40.810,-0.449,-0.464,-0.918
1620669156159,2021-05-10T19:52:36.159,40.820,-0.493,-0.456,-0.877
1620669156169,2021-05-10T19:52:36.169,40.830,-0.503,-0.447,-0.834
1620669156179,2021-05-10T19:52:36.179,40.840,-0.511,-0.428,-0.778
1620669156189,2021-05-10T19:52:36.189,40.850,-0.529,-0.371,-0.743
1620669156199,2021-05-10T19:52:36.199,40.860,-0.479,-0.333,-0.773
1620669156209,2021-05-10T19:52:36.209,40.870,-0.402,-0.365,-0.794
1620669156219,2021-05-10T19:52:36.219,40.880,-0.365,-0.387,-0.788
1620669156229,2021-05-10T19:52:36.229,40.890,-0.370,-0.417,-0.775
1620669156239,2021-05-10T19:52:36.239,40.900,-0.346,-0.448,-0.782
1620669156249,2021-05-10T19:52:36.249,40.910,-0.361,-0.463,-0.750
1620669156259,2021-05-10T19:52:36.259,40.920,-0.366,-0.467,-0.711
1620669156269,2021-05-10T19:52:36.269,40.930,-0.383,-0.498,-0.665
1620669156279,2021-05-10T19:52:36.279,40.940,-0.420,-0.505,-0.632
1620669156289,2021-05-10T19:52:36.289,40.950,-0.438,-0.525,-0.625
1620669156299,2021-05-10T19:52:36.299,40.960,-0.465,-0.567,-0.651
1620669156309,2021-05-10T19:52:36.309,40.970,-0.502,-0.575,-0.693
1620669156319,2021-05-10T19:52:36.319,40.980,-0.502,-0.582,-0.766
1620669156329,2021-05-10T19:52:36.329,40.990,-0.507,-0.589,-0.849
1620669156339,2021-05-10T19:52:36.339,41.000,-0.528,-0.576,-0.950
1620669156349,2021-05-10T19:52:36.349,41.010,-0.497,-0.591,-1.021
1620669156359,2021-05-10T19:52:36.359,41.020,-0.395,-0.595,-1.066
1620669156369,2021-05-10T19:52:36.369,41.030,-0.283,-0.575,-1.062
1620669156379,2021-05-10T19:52:36.379,41.040,-0.252,-0.563,-0.991
1620669156389,2021-05-10T19:52:36.389,41.050,-0.274,-0.538,-0.926
1620669156399,2021-05-10T19:52:36.399,41.060,-0.251,-0.511,-0.913
1620669156409,2021-05-10T19:52:36.409,41.070,-0.252,-0.510,-0.844
1620669156419,2021-05-10T19:52:36.419,41.080,-0.252,-0.521,-0.773
1620669156429,2021-05-10T19:52:36.429,41.090,-0.270,-0.507,-0.712
1620669156439,2021-05-10T19:52:36.439,41.100,-0.321,-0.496,-0.706
1620669156449,2021-05-10T19:52:36.449,41.110,-0.373,-0.485,-0.744
1620669156459,2021-05-10T19:52:36.459,41.120,-0.422,-0.471,-0.786
1620669156469,2021-05-10T19:52:36.469,41.130,-0.422,-0.467,-0.770
1620669156479,2021-05-10T19:52:36.479,41.140,-0.395,-0.492,-0.724
1620669156489,2021-05-10T19:52:36.489,41.150,-0.381,-0.507,-0.682
1620669156499,2021-05-10T19:52:36.499,41.160,-0.354,-0.500,-0.698
1620669156509,2021-05-10T19:52:36.509,41.170,-0.332,-0.502,-0.716
1620669156519,2021-05-10T19:52:36.519,41.180,-0.349,-0.516,-0.725
1620669156529,2021-05-10T19:52:36.529,41.190,-0.395,-0.539,-0.750
1620669156539,2021-05-10T19:52:36.539,41.200,-0.422,-0.552,-0.787
1620669156549,2021-05-10T19:52:36.549,41.210,-0.403,-0.549,-0.839
1620669156559,2021-05-10T19:52:36.559,41.220,-0.301,-0.563,-0.833
1620669156569,2021-05-10T19:52:36.569,41.230,-0.241,-0.572,-0.827
1620669156579,2021-05-10T19:52:36.579,41.240,-0.230,-0.549,-0.852
1620669156589,2021-05-10T19:52:36.589,41.250,-0.235,-0.535,-0.850
1620669156599,2021-05-10T19:52:36.599,41.260,-0.263,-0.535,-0.794
1620669156609,2021-05-10T19:52:36.609,41.270,-0.296,-0.525,-0.765
1620669156619,2021-05-10T19:52:36.619,41.280,-0.323,-0.493,-0.805
1620669156629,2021-05-10T19:52:36.629,41.290,-0.348,-0.493,-0.834
1620669156639,2021-05-10T19:52:36.639,41.300,-0.382,-0.500,-0.850
1620669156649,2021-05-10T19:52:36.649,41.310,-0.377,-0.495,-0.857
1620669156659,2021-05-10T19:52:36.659,41.320,-0.331,-0.491,-0.859
1620669156669,2021-05-10T19:52:36.669,41.330,-0.297,-0.487,-0.881
1620669156679,2021-05-10T19:52:36.679,41.340,-0.280,-0.475,-0.896
1620669156689,2021-05-10T19:52:36.689,41.350,-0.268,-0.482,-0.881
1620669156699,2021-05-10T19:52:36.699,41.360,-0.271,-0.493,-0.840
1620669156709,2021-05-10T19:52:36.709,41.370,-0.304,-0.502,-0.808
1620669156719,2021-05-10T19:52:36.719,41.380,-0.293,-0.509,-0.802
1620669156729,2021-05-10T19:52:36.729,41.390,-0.289,-0.517,-0.825
1620669156739,2021-05-10T19:52:36.739,41.400,-0.315,-0.515,-0.841
1620669156749,2021-05-10T19:52:36.749,41.410,-0.314,-0.515,-0.835
1620669156759,2021-05-10T19:52:36.759,41.420,-0.327,-0.513,-0.830
1620669156769,2021-05-10T19:52:36.769,41.430,-0.337,-0.501,-0.850
1620669156779,2021-05-10T19:52:36.779,41.440,-0.317,-0.481,-0.867
1620669156789,2021-05-10T19:52:36.789,41.450,-0.300,-0.472,-0.871
1620669156799,2021-05-10T19:52:36.799,41.460,-0.295,-0.461,-0.870
1620669156809,2021-05-10T19:52:36.809,41.470,-0.313,-0.457,-0.890
1620669156819,2021-05-10T19:52:36.819,41.480,-0.300,-0.465,-0.867
1620669156829,2021-05-10T19:52:36.829,41.490,-0.233,-0.453,-0.652
1620669156839,2021-05-10T19:52:36.839,41.500,-0.328,-0.368,-0.954
1620669156849,2021-05-10T19:52:36.849,41.510,-0.376,-0.527,-0.940
1620669156859,2021-05-10T19:52:36.859,41.520,-0.147,-0.794,-0.736
1620669156869,2021-05-10T19:52:36.869,41.530,-0.292,-0.515,-0.954
1620669156879,2021-05-10T19:52:36.879,41.540,-0.260,-0.406,-0.896
1620669156889,2021-05-10T19:52:36.889,41.550,-0.299,-0.534,-0.816
1620669156899,2021-05-10T19:52:36.899,41.560,-0.348,-0.484,-0.852
1620669156909,2021-05-10T19:52:36.909,41.570,-0.316,-0.518,-0.874
1620669156919,2021-05-10T19:52:36.919,41.580,-0.363,-0.499,-0.900
1620669156929,2021-05-10T19:52:36.929,41.590,-0.342,-0.491,-0.892
1620669156939,2021-05-10T19:52:36.939,41.600,-0.320,-0.517,-0.844
1620669156949,2021-05-10T19:52:36.949,41.610,-0.345,-0.526,-0.829
1620669156959,2021-05-10T19:52:36.959,41.620,-0.333,-0.536,-0.838
1620669156969,2021-05-10T19:52:36.969,41.630,-0.314,-0.526,-0.850
1620669156979,2021-05-10T19:52:36.979,41.640,-0.312,-0.498,-0.855
1620669156989,2021-05-10T19:52:36.989,41.650,-0.320,-0.475,-0.857
1620669156999,2021-05-10T19:52:36.999,41.660,-0.333,-0.476,-0.847
1620669157009,2021-05-10T19:52:37.009,41.670,-0.345,-0.485,-0.831
1620669157019,2021-05-10T19:52:37.019,41.680,-0.346,-0.495,-0.821
1620669157029,2021-05-10T19:52:37.029,41.690,-0.340,-0.505,-0.824
1620669157039,2021-05-10T19:52:37.039,41.700,-0.337,-0.509,-0.826
1620669157049,2021-05-10T19:52:37.049,41.710,-0.336,-0.517,-0.814
1620669157059,2021-05-10T19:52:37.059,41.720,-0.349,-0.517,-0.808
1620669157069,2021-05-10T19:52:37.069,41.730,-0.349,-0.515,-0.813
1620669157079,2021-05-10T19:52:37.079,41.740,-0.336,-0.521,-0.811
1620669157089,2021-05-10T19:52:37.089,41.750,-0.343,-0.519,-0.811
1620669157099,2021-05-10T19:52:37.099,41.760,-0.354,-0.512,-0.805
1620669157109,2021-05-10T19:52:37.109,41.770,-0.355,-0.509,-0.805
1620669157119,2021-05-10T19:52:37.119,41.780,-0.359,-0.510,-0.808
1620669157129,2021-05-10T19:52:37.129,41.790,-0.360,-0.512,-0.821
1620669157139,2021-05-10T19:52:37.139,41.800,-0.348,-0.508,-0.833
1620669157149,2021-05-10T19:52:37.149,41.810,-0.329,-0.507,-0.836
1620669157159,2021-05-10T19:52:37.159,41.820,-0.333,-0.512,-0.824
1620669157169,2021-05-10T19:52:37.169,41.830,-0.358,-0.512,-0.821
1620669157179,2021-05-10T19:52:37.179,41.840,-0.364,-0.515,-0.819
1620669157189,2021-05-10T19:52:37.189,41.850,-0.357,-0.517,-0.813
1620669157199,2021-05-10T19:52:37.199,41.860,-0.357,-0.519,-0.819
1620669157209,2021-05-10T19:52:37.209,41.870,-0.369,-0.521,-0.826
1620669157219,2021-05-10T19:52:37.219,41.880,-0.365,-0.525,-0.810
1620669157229,2021-05-10T19:52:37.229,41.890,-0.366,-0.526,-0.802
1620669157239,2021-05-10T19:52:37.239,41.900,-0.372,-0.523,-0.801
1620669157249,2021-05-10T19:52:37.249,41.910,-0.373,-0.521,-0.790
1620669157259,2021-05-10T19:52:37.259,41.920,-0.373,-0.521,-0.787
